# Time(a.u.)  Energy(a.u.)  mu_x(a.u.)  mu_y(a.u.)  mu_z(a.u.)
1.0304000000E+02 -9.1675125149E+01 2.3915180206E-05 2.3915180312E-05 9.6491588778E-01
1.0308000000E+02 -9.1675125149E+01 2.3567165603E-05 2.3567165707E-05 9.6491854444E-01
1.0312000000E+02 -9.1675125149E+01 2.3041049610E-05 2.3041049713E-05 9.6492130177E-01
1.0316000000E+02 -9.1675125149E+01 2.2340950298E-05 2.2340950400E-05 9.6492415596E-01
1.0320000000E+02 -9.1675125149E+01 2.1513069266E-05 2.1513069366E-05 9.6492709038E-01
1.0324000000E+02 -9.1675125149E+01 2.0631045352E-05 2.0631045451E-05 9.6493008715E-01
1.0328000000E+02 -9.1675125148E+01 1.9773641583E-05 1.9773641680E-05 9.6493314180E-01
1.0332000000E+02 -9.1675125148E+01 1.9001988423E-05 1.9001988520E-05 9.6493627317E-01
1.0336000000E+02 -9.1675125148E+01 1.8343513778E-05 1.8343513873E-05 9.6493952300E-01
1.0340000000E+02 -9.1675125148E+01 1.7787248323E-05 1.7787248418E-05 9.6494294342E-01
1.0344000000E+02 -9.1675125148E+01 1.7291279871E-05 1.7291279965E-05 9.6494657611E-01
1.0348000000E+02 -9.1675125148E+01 1.6799104574E-05 1.6799104667E-05 9.6495043097E-01
1.0352000000E+02 -9.1675125148E+01 1.6258857593E-05 1.6258857684E-05 9.6495447336E-01
1.0356000000E+02 -9.1675125148E+01 1.5638807665E-05 1.5638807755E-05 9.6495862625E-01
1.0360000000E+02 -9.1675125148E+01 1.4934203099E-05 1.4934203188E-05 9.6496278865E-01
1.0364000000E+02 -9.1675125148E+01 1.4163890111E-05 1.4163890199E-05 9.6496686510E-01
1.0368000000E+02 -9.1675125148E+01 1.3358861103E-05 1.3358861189E-05 9.6497079659E-01
1.0372000000E+02 -9.1675125148E+01 1.2547689571E-05 1.2547689656E-05 9.6497458179E-01
1.0376000000E+02 -9.1675125148E+01 1.1744691866E-05 1.1744691950E-05 9.6497828035E-01
1.0380000000E+02 -9.1675125148E+01 1.0945351787E-05 1.0945351868E-05 9.6498199588E-01
1.0384000000E+02 -9.1675125148E+01 1.0130574723E-05 1.0130574804E-05 9.6498584365E-01
1.0388000000E+02 -9.1675125148E+01 9.2778250679E-06 9.2778251471E-06 9.6498991328E-01
1.0392000000E+02 -9.1675125148E+01 8.3744554502E-06 8.3744555281E-06 9.6499423896E-01
1.0396000000E+02 -9.1675125148E+01 7.4275849165E-06 7.4275849933E-06 9.6499878739E-01
1.0400000000E+02 -9.1675125148E+01 6.4660935324E-06 6.4660936081E-06 9.6500346733E-01
1.0404000000E+02 -9.1675125148E+01 5.5332476556E-06 5.5332477302E-06 9.6500815775E-01
1.0408000000E+02 -9.1675125148E+01 4.6720840794E-06 4.6720841531E-06 9.6501274456E-01
1.0412000000E+02 -9.1675125148E+01 3.9086316995E-06 3.9086317723E-06 9.6501715385E-01
1.0416000000E+02 -9.1675125148E+01 3.2392235504E-06 3.2392236221E-06 9.6502137061E-01
1.0420000000E+02 -9.1675125148E+01 2.6270606111E-06 2.6270606817E-06 9.6502543747E-01
1.0424000000E+02 -9.1675125148E+01 2.0101519993E-06 2.0101520686E-06 9.6502943512E-01
1.0428000000E+02 -9.1675125148E+01 1.3188030045E-06 1.3188030724E-06 9.6503345230E-01
1.0432000000E+02 -9.1675125148E+01 4.9733548322E-07 4.9733554962E-07 9.6503755628E-01
1.0436000000E+02 -9.1675125148E+01 -4.7704452469E-07 -4.7704445977E-07 9.6504177395E-01
1.0440000000E+02 -9.1675125148E+01 -1.5846948838E-06 -1.5846948203E-06 9.6504608902E-01
1.0444000000E+02 -9.1675125148E+01 -2.7668989009E-06 -2.7668988386E-06 9.6505045454E-01
1.0448000000E+02 -9.1675125148E+01 -3.9415627510E-06 -3.9415626898E-06 9.6505481430E-01
1.0452000000E+02 -9.1675125148E+01 -5.0265880203E-06 -5.0265879600E-06 9.6505912405E-01
1.0456000000E+02 -9.1675125148E+01 -5.9636577132E-06 -5.9636576536E-06 9.6506336419E-01
1.0460000000E+02 -9.1675125148E+01 -6.7349528496E-06 -6.7349527907E-06 9.6506753983E-01
1.0464000000E+02 -9.1675125148E+01 -7.3675670326E-06 -7.3675669744E-06 9.6507166963E-01
1.0468000000E+02 -9.1675125148E+01 -7.9243594696E-06 -7.9243594122E-06 9.6507576941E-01
1.0472000000E+02 -9.1675125148E+01 -8.4843494789E-06 -8.4843494223E-06 9.6507983867E-01
1.0476000000E+02 -9.1675125148E+01 -9.1190468600E-06 -9.1190468044E-06 9.6508385654E-01
1.0480000000E+02 -9.1675125148E+01 -9.8722453603E-06 -9.8722453059E-06 9.6508778936E-01
1.0484000000E+02 -9.1675125148E+01 -1.0749436628E-05 -1.0749436575E-05 9.6509160685E-01
1.0488000000E+02 -9.1675125148E+01 -1.1719639614E-05 -1.1719639561E-05 9.6509529984E-01
1.0492000000E+02 -9.1675125148E+01 -1.2728264969E-05 -1.2728264918E-05 9.6509889110E-01
1.0496000000E+02 -9.1675125148E+01 -1.3716080118E-05 -1.3716080068E-05 9.6510243357E-01
1.0500000000E+02 -9.1675125148E+01 -1.4637599000E-05 -1.4637598950E-05 9.6510599495E-01
1.0504000000E+02 -9.1675125149E+01 -1.5472829775E-05 -1.5472829726E-05 9.6510963338E-01
1.0508000000E+02 -9.1675125149E+01 -1.6228984688E-05 -1.6228984640E-05 9.6511337320E-01
1.0512000000E+02 -9.1675125149E+01 -1.6932487090E-05 -1.6932487043E-05 9.6511719015E-01
1.0516000000E+02 -9.1675125149E+01 -1.7615051299E-05 -1.7615051252E-05 9.6512101288E-01
1.0520000000E+02 -9.1675125149E+01 -1.8299545306E-05 -1.8299545260E-05 9.6512474152E-01
1.0524000000E+02 -9.1675125149E+01 -1.8991121080E-05 -1.8991121034E-05 9.6512827782E-01
1.0528000000E+02 -9.1675125149E+01 -1.9676847195E-05 -1.9676847150E-05 9.6513155699E-01
1.0532000000E+02 -9.1675125149E+01 -2.0333668800E-05 -2.0333668755E-05 9.6513456975E-01
1.0536000000E+02 -9.1675125149E+01 -2.0941227760E-05 -2.0941227715E-05 9.6513736690E-01
1.0540000000E+02 -9.1675125149E+01 -2.1494126908E-05 -2.1494126863E-05 9.6514004391E-01
1.0544000000E+02 -9.1675125149E+01 -2.2008346678E-05 -2.2008346634E-05 9.6514271064E-01
1.0548000000E+02 -9.1675125149E+01 -2.2518689307E-05 -2.2518689264E-05 9.6514545608E-01
1.0552000000E+02 -9.1675125149E+01 -2.3067552315E-05 -2.3067552273E-05 9.6514831996E-01
1.0556000000E+02 -9.1675125149E+01 -2.3688763157E-05 -2.3688763115E-05 9.6515128065E-01
1.0560000000E+02 -9.1675125149E+01 -2.4392363443E-05 -2.4392363401E-05 9.6515426284E-01
1.0564000000E+02 -9.1675125149E+01 -2.5156277705E-05 -2.5156277664E-05 9.6515716207E-01
1.0568000000E+02 -9.1675125149E+01 -2.5928651961E-05 -2.5928651921E-05 9.6515987705E-01
1.0572000000E+02 -9.1675125149E+01 -2.6641008002E-05 -2.6641007961E-05 9.6516233895E-01
1.0576000000E+02 -9.1675125149E+01 -2.7228490499E-05 -2.7228490458E-05 9.6516452807E-01
1.0580000000E+02 -9.1675125150E+01 -2.7650759451E-05 -2.7650759410E-05 9.6516647335E-01
1.0584000000E+02 -9.1675125150E+01 -2.7906501357E-05 -2.7906501316E-05 9.6516823639E-01
1.0588000000E+02 -9.1675125150E+01 -2.8036367582E-05 -2.8036367541E-05 9.6516988676E-01
1.0592000000E+02 -9.1675125150E+01 -2.8112826894E-05 -2.8112826853E-05 9.6517147807E-01
1.0596000000E+02 -9.1675125150E+01 -2.8219718497E-05 -2.8219718456E-05 9.6517303281E-01
1.0600000000E+02 -9.1675125150E+01 -2.8427754470E-05 -2.8427754429E-05 9.6517454024E-01
1.0604000000E+02 -9.1675125150E+01 -2.8773656956E-05 -2.8773656915E-05 9.6517596628E-01
1.0608000000E+02 -9.1675125150E+01 -2.9249518059E-05 -2.9249518018E-05 9.6517726990E-01
1.0612000000E+02 -9.1675125150E+01 -2.9805692011E-05 -2.9805691970E-05 9.6517841862E-01
1.0616000000E+02 -9.1675125150E+01 -3.0366165580E-05 -3.0366165539E-05 9.6517939693E-01
1.0620000000E+02 -9.1675125150E+01 -3.0851366781E-05 -3.0851366740E-05 9.6518020497E-01
1.0624000000E+02 -9.1675125150E+01 -3.1201092807E-05 -3.1201092766E-05 9.6518084916E-01
1.0628000000E+02 -9.1675125150E+01 -3.1390405763E-05 -3.1390405721E-05 9.6518133019E-01
1.0632000000E+02 -9.1675125150E+01 -3.1433861803E-05 -3.1433861761E-05 9.6518163451E-01
1.0636000000E+02 -9.1675125150E+01 -3.1377411598E-05 -3.1377411555E-05 9.6518173409E-01
1.0640000000E+02 -9.1675125150E+01 -3.1281363584E-05 -3.1281363541E-05 9.6518159506E-01
1.0644000000E+02 -9.1675125150E+01 -3.1200561408E-05 -3.1200561364E-05 9.6518119220E-01
1.0648000000E+02 -9.1675125150E+01 -3.1168492428E-05 -3.1168492383E-05 9.6518052277E-01
1.0652000000E+02 -9.1675125150E+01 -3.1190292241E-05 -3.1190292196E-05 9.6517961336E-01
1.0656000000E+02 -9.1675125150E+01 -3.1246225599E-05 -3.1246225554E-05 9.6517851560E-01
1.0660000000E+02 -9.1675125150E+01 -3.1303445073E-05 -3.1303445027E-05 9.6517729098E-01
1.0664000000E+02 -9.1675125150E+01 -3.1331002949E-05 -3.1331002903E-05 9.6517598937E-01
1.0668000000E+02 -9.1675125149E+01 -3.1312198057E-05 -3.1312198010E-05 9.6517462903E-01
1.0672000000E+02 -9.1675125149E+01 -3.1249645966E-05 -3.1249645919E-05 9.6517318563E-01
1.0676000000E+02 -9.1675125149E+01 -3.1161440472E-05 -3.1161440425E-05 9.6517159512E-01
1.0680000000E+02 -9.1675125149E+01 -3.1070300370E-05 -3.1070300322E-05 9.6516977058E-01
1.0684000000E+02 -9.1675125149E+01 -3.0990354876E-05 -3.0990354827E-05 9.6516762799E-01
1.0688000000E+02 -9.1675125149E+01 -3.0917188701E-05 -3.0917188652E-05 9.6516511250E-01
1.0692000000E+02 -9.1675125149E+01 -3.0825577858E-05 -3.0825577807E-05 9.6516221659E-01
1.0696000000E+02 -9.1675125149E+01 -3.0676426620E-05 -3.0676426569E-05 9.6515898360E-01
1.0700000000E+02 -9.1675125149E+01 -3.0430832449E-05 -3.0430832397E-05 9.6515549570E-01
1.0704000000E+02 -9.1675125149E+01 -3.0066284287E-05 -3.0066284233E-05 9.6515184975E-01
1.0708000000E+02 -9.1675125149E+01 -2.9588845071E-05 -2.9588845017E-05 9.6514812935E-01
1.0712000000E+02 -9.1675125149E+01 -2.9036262291E-05 -2.9036262236E-05 9.6514438169E-01
1.0716000000E+02 -9.1675125149E+01 -2.8469964936E-05 -2.8469964880E-05 9.6514060645E-01
1.0720000000E+02 -9.1675125149E+01 -2.7957812684E-05 -2.7957812627E-05 9.6513675969E-01
1.0724000000E+02 -9.1675125149E+01 -2.7552888430E-05 -2.7552888373E-05 9.6513277044E-01
1.0728000000E+02 -9.1675125149E+01 -2.7275330908E-05 -2.7275330850E-05 9.6512856421E-01
1.0732000000E+02 -9.1675125148E+01 -2.7103532044E-05 -2.7103531985E-05 9.6512408536E-01
1.0736000000E+02 -9.1675125148E+01 -2.6978137373E-05 -2.6978137314E-05 9.6511931180E-01
1.0740000000E+02 -9.1675125148E+01 -2.6818128273E-05 -2.6818128212E-05 9.6511425839E-01
1.0744000000E+02 -9.1675125148E+01 -2.6544232909E-05 -2.6544232848E-05 9.6510896938E-01
1.0748000000E+02 -9.1675125148E+01 -2.6102387793E-05 -2.6102387731E-05 9.6510350402E-01
1.0752000000E+02 -9.1675125148E+01 -2.5479832727E-05 -2.5479832663E-05 9.6509792085E-01
1.0756000000E+02 -9.1675125148E+01 -2.4708740059E-05 -2.4708739994E-05 9.6509226569E-01
1.0760000000E+02 -9.1675125148E+01 -2.3856288709E-05 -2.3856288642E-05 9.6508656648E-01
1.0764000000E+02 -9.1675125148E+01 -2.3004452054E-05 -2.3004451986E-05 9.6508083467E-01
1.0768000000E+02 -9.1675125148E+01 -2.2226017556E-05 -2.2226017487E-05 9.6507507093E-01
1.0772000000E+02 -9.1675125148E+01 -2.1564419271E-05 -2.1564419202E-05 9.6506927149E-01
1.0776000000E+02 -9.1675125148E+01 -2.1023516090E-05 -2.1023516020E-05 9.6506343229E-01
1.0780000000E+02 -9.1675125148E+01 -2.0570018248E-05 -2.0570018177E-05 9.6505754961E-01
1.0784000000E+02 -9.1675125148E+01 -2.0147047224E-05 -2.0147047151E-05 9.6505161826E-01
1.0788000000E+02 -9.1675125148E+01 -1.9693751595E-05 -1.9693751522E-05 9.6504562956E-01
1.0792000000E+02 -9.1675125148E+01 -1.9164182715E-05 -1.9164182641E-05 9.6503957158E-01
1.0796000000E+02 -9.1675125148E+01 -1.8539288524E-05 -1.8539288449E-05 9.6503343322E-01
1.0800000000E+02 -9.1675125148E+01 -1.7828608535E-05 -1.7828608459E-05 9.6502721120E-01
1.0804000000E+02 -9.1675125148E+01 -1.7062033046E-05 -1.7062032968E-05 9.6502091781E-01
1.0808000000E+02 -9.1675125148E+01 -1.6275465318E-05 -1.6275465240E-05 9.6501458574E-01
1.0812000000E+02 -9.1675125148E+01 -1.5496177000E-05 -1.5496176921E-05 9.6500826729E-01
1.0816000000E+02 -9.1675125148E+01 -1.4733422955E-05 -1.4733422875E-05 9.6500202673E-01
1.0820000000E+02 -9.1675125148E+01 -1.3977621881E-05 -1.3977621799E-05 9.6499592725E-01
1.0824000000E+02 -9.1675125148E+01 -1.3207984488E-05 -1.3207984405E-05 9.6499001610E-01
1.0828000000E+02 -9.1675125148E+01 -1.2405162742E-05 -1.2405162658E-05 9.6498431262E-01
1.0832000000E+02 -9.1675125148E+01 -1.1563528195E-05 -1.1563528110E-05 9.6497880325E-01
1.0836000000E+02 -9.1675125148E+01 -1.0697793357E-05 -1.0697793272E-05 9.6497344571E-01
1.0840000000E+02 -9.1675125148E+01 -9.8408344718E-06 -9.8408343853E-06 9.6496818165E-01
1.0844000000E+02 -9.1675125148E+01 -9.0329738146E-06 -9.0329737273E-06 9.6496295437E-01
1.0848000000E+02 -9.1675125148E+01 -8.3063818558E-06 -8.3063817678E-06 9.6495772658E-01
1.0852000000E+02 -9.1675125148E+01 -7.6703935016E-06 -7.6703934129E-06 9.6495249306E-01
1.0856000000E+02 -9.1675125148E+01 -7.1035703030E-06 -7.1035702136E-06 9.6494728464E-01
1.0860000000E+02 -9.1675125148E+01 -6.5562026285E-06 -6.5562025382E-06 9.6494216250E-01
1.0864000000E+02 -9.1675125148E+01 -5.9633416871E-06 -5.9633415960E-06 9.6493720448E-01
1.0868000000E+02 -9.1675125148E+01 -5.2646370750E-06 -5.2646369829E-06 9.6493248746E-01
1.0872000000E+02 -9.1675125149E+01 -4.4245941258E-06 -4.4245940327E-06 9.6492807034E-01
1.0876000000E+02 -9.1675125149E+01 -3.4463427995E-06 -3.4463427054E-06 9.6492398225E-01
1.0880000000E+02 -9.1675125149E+01 -2.3738790396E-06 -2.3738789445E-06 9.6492021828E-01
1.0884000000E+02 -9.1675125149E+01 -1.2814184836E-06 -1.2814183877E-06 9.6491674347E-01
1.0888000000E+02 -9.1675125149E+01 -2.5276524962E-07 -2.5276515289E-07 9.6491350325E-01
1.0892000000E+02 -9.1675125149E+01 6.4300555732E-07 6.4300565462E-07 9.6491043746E-01
1.0896000000E+02 -9.1675125149E+01 1.3718979663E-06 1.3718980641E-06 9.6490749447E-01
1.0900000000E+02 -9.1675125149E+01 1.9448978373E-06 1.9448979353E-06 9.6490464229E-01
1.0904000000E+02 -9.1675125149E+01 2.4142779958E-06 2.4142780941E-06 9.6490187466E-01
1.0908000000E+02 -9.1675125149E+01 2.8575332062E-06 2.8575333049E-06 9.6489921142E-01
1.0912000000E+02 -9.1675125149E+01 3.3541311925E-06 3.3541312916E-06 9.6489669343E-01
1.0916000000E+02 -9.1675125149E+01 3.9624846635E-06 3.9624847630E-06 9.6489437362E-01
1.0920000000E+02 -9.1675125149E+01 4.7043036588E-06 4.7043037590E-06 9.6489230596E-01
1.0924000000E+02 -9.1675125149E+01 5.5608948654E-06 5.5608949661E-06 9.6489053453E-01
1.0928000000E+02 -9.1675125149E+01 6.4819468647E-06 6.4819469661E-06 9.6488908476E-01
1.0932000000E+02 -9.1675125149E+01 7.4032632070E-06 7.4032633089E-06 9.6488795837E-01
1.0936000000E+02 -9.1675125149E+01 8.2671559847E-06 8.2671560871E-06 9.6488713298E-01
1.0940000000E+02 -9.1675125149E+01 9.0386857075E-06 9.0386858102E-06 9.6488656640E-01
1.0944000000E+02 -9.1675125149E+01 9.7127389843E-06 9.7127390872E-06 9.6488620478E-01
1.0948000000E+02 -9.1675125149E+01 1.0310374795E-05 1.0310374898E-05 9.6488599301E-01
1.0952000000E+02 -9.1675125149E+01 1.0866692520E-05 1.0866692623E-05 9.6488588502E-01
1.0956000000E+02 -9.1675125149E+01 1.1415326152E-05 1.1415326255E-05 9.6488585201E-01
1.0960000000E+02 -9.1675125149E+01 1.1975569624E-05 1.1975569727E-05 9.6488588680E-01
1.0964000000E+02 -9.1675125149E+01 1.2546823728E-05 1.2546823830E-05 9.6488600360E-01
1.0968000000E+02 -9.1675125149E+01 1.3112059766E-05 1.3112059869E-05 9.6488623334E-01
1.0972000000E+02 -9.1675125149E+01 1.3648450630E-05 1.3648450733E-05 9.6488661595E-01
1.0976000000E+02 -9.1675125149E+01 1.4140542556E-05 1.4140542658E-05 9.6488719132E-01
1.0980000000E+02 -9.1675125149E+01 1.4590355272E-05 1.4590355374E-05 9.6488799068E-01
1.0984000000E+02 -9.1675125149E+01 1.5019968345E-05 1.5019968447E-05 9.6488903013E-01
1.0988000000E+02 -9.1675125149E+01 1.5465048948E-05 1.5465049050E-05 9.6489030695E-01
1.0992000000E+02 -9.1675125149E+01 1.5961334255E-05 1.5961334358E-05 9.6489179914E-01
1.0996000000E+02 -9.1675125149E+01 1.6528979494E-05 1.6528979596E-05 9.6489346789E-01
1.1000000000E+02 -9.1675125149E+01 1.7160823038E-05 1.7160823140E-05 9.6489526257E-01
1.1004000000E+02 -9.1675125149E+01 1.7819529847E-05 1.7819529948E-05 9.6489712769E-01
1.1008000000E+02 -9.1675125149E+01 1.8445584751E-05 1.8445584852E-05 9.6489901120E-01
1.1012000000E+02 -9.1675125149E+01 1.8974245508E-05 1.8974245609E-05 9.6490087309E-01
1.1016000000E+02 -9.1675125149E+01 1.9356199840E-05 1.9356199941E-05 9.6490269313E-01
1.1020000000E+02 -9.1675125149E+01 1.9575024876E-05 1.9575024975E-05 9.6490447585E-01
1.1024000000E+02 -9.1675125149E+01 1.9655263997E-05 1.9655264096E-05 9.6490625125E-01
1.1028000000E+02 -9.1675125149E+01 1.9657837849E-05 1.9657837947E-05 9.6490806983E-01
1.1032000000E+02 -9.1675125149E+01 1.9663645083E-05 1.9663645180E-05 9.6490999208E-01
1.1036000000E+02 -9.1675125149E+01 1.9750185618E-05 1.9750185715E-05 9.6491207394E-01
1.1040000000E+02 -9.1675125149E+01 1.9968487323E-05 1.9968487419E-05 9.6491435130E-01
1.1044000000E+02 -9.1675125149E+01 2.0327675534E-05 2.0327675630E-05 9.6491682778E-01
1.1048000000E+02 -9.1675125149E+01 2.0792142658E-05 2.0792142753E-05 9.6491946956E-01
1.1052000000E+02 -9.1675125149E+01 2.1292234507E-05 2.1292234601E-05 9.6492220974E-01
1.1056000000E+02 -9.1675125149E+01 2.1745021319E-05 2.1745021412E-05 9.6492496208E-01
1.1060000000E+02 -9.1675125149E+01 2.2078520665E-05 2.2078520757E-05 9.6492764119E-01
1.1064000000E+02 -9.1675125149E+01 2.2251749611E-05 2.2251749702E-05 9.6493018384E-01
1.1068000000E+02 -9.1675125149E+01 2.2264511778E-05 2.2264511869E-05 9.6493256547E-01
1.1072000000E+02 -9.1675125149E+01 2.2154322002E-05 2.2154322092E-05 9.6493480677E-01
1.1076000000E+02 -9.1675125149E+01 2.1982127171E-05 2.1982127259E-05 9.6493696812E-01
1.1080000000E+02 -9.1675125149E+01 2.1812047754E-05 2.1812047841E-05 9.6493913308E-01
1.1084000000E+02 -9.1675125149E+01 2.1692054300E-05 2.1692054385E-05 9.6494138568E-01
1.1088000000E+02 -9.1675125149E+01 2.1641787999E-05 2.1641788083E-05 9.6494378795E-01
1.1092000000E+02 -9.1675125149E+01 2.1650951792E-05 2.1650951874E-05 9.6494636433E-01
1.1096000000E+02 -9.1675125149E+01 2.1687867440E-05 2.1687867521E-05 9.6494909713E-01
1.1100000000E+02 -9.1675125149E+01 2.1714283912E-05 2.1714283993E-05 9.6495193393E-01
1.1104000000E+02 -9.1675125149E+01 2.1700556677E-05 2.1700556756E-05 9.6495480388E-01
1.1108000000E+02 -9.1675125149E+01 2.1635545219E-05 2.1635545297E-05 9.6495763760E-01
1.1112000000E+02 -9.1675125149E+01 2.1527851220E-05 2.1527851297E-05 9.6496038426E-01
1.1116000000E+02 -9.1675125149E+01 2.1398464711E-05 2.1398464786E-05 9.6496302137E-01
1.1120000000E+02 -9.1675125149E+01 2.1268214245E-05 2.1268214320E-05 9.6496555524E-01
1.1124000000E+02 -9.1675125149E+01 2.1145401500E-05 2.1145401573E-05 9.6496801367E-01
1.1128000000E+02 -9.1675125149E+01 2.1018913524E-05 2.1018913595E-05 9.6497043468E-01
1.1132000000E+02 -9.1675125148E+01 2.0859981784E-05 2.0859981854E-05 9.6497285588E-01
1.1136000000E+02 -9.1675125148E+01 2.0632380284E-05 2.0632380352E-05 9.6497530793E-01
1.1140000000E+02 -9.1675125148E+01 2.0307475629E-05 2.0307475695E-05 9.6497781314E-01
1.1144000000E+02 -9.1675125148E+01 1.9878425197E-05 1.9878425261E-05 9.6498038791E-01
1.1148000000E+02 -9.1675125148E+01 1.9367786020E-05 1.9367786083E-05 9.6498304577E-01
1.1152000000E+02 -9.1675125148E+01 1.8824919677E-05 1.8824919738E-05 9.6498579796E-01
1.1156000000E+02 -9.1675125148E+01 1.8313146162E-05 1.8313146222E-05 9.6498865022E-01
1.1160000000E+02 -9.1675125148E+01 1.7890360450E-05 1.7890360508E-05 9.6499159654E-01
1.1164000000E+02 -9.1675125148E+01 1.7589426968E-05 1.7589427024E-05 9.6499461333E-01
1.1168000000E+02 -9.1675125148E+01 1.7405138234E-05 1.7405138289E-05 9.6499765775E-01
1.1172000000E+02 -9.1675125148E+01 1.7292626347E-05 1.7292626400E-05 9.6500067350E-01
1.1176000000E+02 -9.1675125148E+01 1.7178442146E-05 1.7178442198E-05 9.6500360400E-01
1.1180000000E+02 -9.1675125148E+01 1.6981294717E-05 1.6981294767E-05 9.6500641004E-01
1.1184000000E+02 -9.1675125148E+01 1.6636116630E-05 1.6636116678E-05 9.6500908600E-01
1.1188000000E+02 -9.1675125148E+01 1.6113846167E-05 1.6113846215E-05 9.6501166832E-01
1.1192000000E+02 -9.1675125148E+01 1.5430564450E-05 1.5430564495E-05 9.6501423155E-01
1.1196000000E+02 -9.1675125148E+01 1.4643001770E-05 1.4643001813E-05 9.6501687131E-01
1.1200000000E+02 -9.1675125148E+01 1.3831812843E-05 1.3831812884E-05 9.6501967815E-01
1.1204000000E+02 -9.1675125148E+01 1.3077946569E-05 1.3077946608E-05 9.6502271005E-01
1.1208000000E+02 -9.1675125148E+01 1.2439589693E-05 1.2439589731E-05 9.6502597243E-01
1.1212000000E+02 -9.1675125148E+01 1.1936837825E-05 1.1936837861E-05 9.6502941301E-01
1.1216000000E+02 -9.1675125148E+01 1.1548579266E-05 1.1548579301E-05 9.6503293395E-01
1.1220000000E+02 -9.1675125148E+01 1.1221996878E-05 1.1221996910E-05 9.6503641850E-01
1.1224000000E+02 -9.1675125149E+01 1.0890997408E-05 1.0890997439E-05 9.6503976389E-01
1.1228000000E+02 -9.1675125149E+01 1.0497145054E-05 1.0497145084E-05 9.6504291047E-01
1.1232000000E+02 -9.1675125149E+01 1.0006193391E-05 1.0006193419E-05 9.6504585752E-01
1.1236000000E+02 -9.1675125149E+01 9.4151739309E-06 9.4151739572E-06 9.6504866107E-01
1.1240000000E+02 -9.1675125149E+01 8.7484960801E-06 8.7484961046E-06 9.6505141463E-01
1.1244000000E+02 -9.1675125149E+01 8.0453792688E-06 8.0453792914E-06 9.6505421938E-01
1.1248000000E+02 -9.1675125149E+01 7.3438125373E-06 7.3438125582E-06 9.6505715383E-01
1.1252000000E+02 -9.1675125149E+01 6.6671401002E-06 6.6671401192E-06 9.6506025243E-01
1.1256000000E+02 -9.1675125149E+01 6.0180439783E-06 6.0180439956E-06 9.6506349942E-01
1.1260000000E+02 -9.1675125149E+01 5.3816782235E-06 5.3816782391E-06 9.6506683853E-01
1.1264000000E+02 -9.1675125149E+01 4.7361416543E-06 4.7361416683E-06 9.6507019375E-01
1.1268000000E+02 -9.1675125149E+01 4.0656773108E-06 4.0656773232E-06 9.6507349313E-01
1.1272000000E+02 -9.1675125149E+01 3.3709821510E-06 3.3709821618E-06 9.6507668706E-01
1.1276000000E+02 -9.1675125149E+01 2.6721618847E-06 2.6721618940E-06 9.6507975561E-01
1.1280000000E+02 -9.1675125149E+01 2.0027431694E-06 2.0027431772E-06 9.6508270397E-01
1.1284000000E+02 -9.1675125149E+01 1.3966924514E-06 1.3966924577E-06 9.6508554992E-01
1.1288000000E+02 -9.1675125149E+01 8.7327045886E-07 8.7327046372E-07 9.6508830980E-01
1.1292000000E+02 -9.1675125149E+01 4.2568285266E-07 4.2568285613E-07 9.6509098959E-01
1.1296000000E+02 -9.1675125149E+01 1.8404433283E-08 1.8404435380E-08 9.6509358459E-01
1.1300000000E+02 -9.1675125149E+01 -4.0490853312E-07 -4.0490853238E-07 9.6509608716E-01
